order_id,order_time,delivery_time,distance_km,order_value,city
8221,2024-01-24 18:09:00,2024-01-24 18:47:00,5.03,287,Mumbai
8222,2024-01-24 03:53:00,2024-01-24 04:40:00,6.54,382,Mumbai
8223,2024-01-03 02:28:00,2024-01-03 02:57:00,4.81,150,Hyderabad
8224,2024-01-01 13:46:00,2024-01-01 14:38:00,1.69,291,Chennai
8225,2024-01-31 14:33:00,2024-01-31 15:24:00,8.63,345,Delhi
8226,2024-01-16 22:38:00,2024-01-16 23:25:00,2.33,259,Chennai
8227,2024-01-30 08:11:00,2024-01-30 08:53:00,7.16,427,Hyderabad
8228,2024-01-22 07:18:00,2024-01-22 07:49:00,2.22,485,Mumbai
8229,2024-01-12 06:09:00,2024-01-12 06:51:00,7.39,119,Hyderabad
8230,2024-01-10 17:04:00,2024-01-10 17:50:00,9.11,443,Mumbai
8231,2024-01-08 18:58:00,2024-01-08 19:45:00,8.58,177,Hyderabad
8232,2024-01-26 14:02:00,2024-01-26 14:57:00,4.08,180,Chennai
8233,2024-01-03 07:13:00,2024-01-03 07:53:00,8.91,487,Hyderabad
8234,2024-01-21 17:40:00,2024-01-21 18:15:00,2.38,142,Hyderabad
8235,2024-01-25 13:03:00,2024-01-25 14:07:00,9.37,269,Bangalore
8236,2024-01-19 04:18:00,2024-01-19 04:46:00,4.43,214,Chennai
8237,2024-01-13 03:15:00,2024-01-13 03:50:00,2.89,371,Bangalore
8238,2024-01-22 11:32:00,2024-01-22 12:17:00,6.93,387,Mumbai
8239,2024-01-26 09:42:00,2024-01-26 10:22:00,9.69,346,Hyderabad
8240,2024-01-01 10:00:00,2024-01-01 10:33:00,6.0,275,Hyderabad
8241,2024-01-24 11:19:00,2024-01-24 11:58:00,8.24,350,Mumbai
8242,2024-01-23 01:45:00,2024-01-23 02:25:00,7.54,420,Bangalore
8243,2024-01-27 13:15:00,2024-01-27 14:00:00,1.64,437,Hyderabad
8244,2024-01-03 18:47:00,2024-01-03 19:26:00,6.92,475,Chennai
8245,2024-01-18 23:53:00,2024-01-19 00:34:00,6.73,166,Delhi
8246,2024-01-17 01:13:00,2024-01-17 01:56:00,7.66,116,Bangalore
8247,2024-01-05 09:53:00,2024-01-05 10:30:00,4.76,313,Hyderabad
8248,2024-01-03 17:10:00,2024-01-03 17:58:00,9.16,197,Hyderabad
8249,2024-01-20 13:47:00,2024-01-20 14:33:00,2.76,338,Mumbai
8250,2024-01-25 20:20:00,2024-01-25 21:34:00,8.77,280,Chennai
8251,2024-01-13 22:28:00,2024-01-13 23:30:00,6.88,143,Delhi
8252,2024-01-07 05:41:00,2024-01-07 06:13:00,4.88,442,Bangalore
8253,2024-01-16 23:28:00,2024-01-17 00:09:00,8.3,178,Mumbai
8254,2024-01-09 08:00:00,2024-01-09 08:34:00,1.29,336,Chennai
8255,2024-01-17 19:26:00,2024-01-17 20:39:00,7.69,136,Bangalore
8256,2024-01-04 15:16:00,2024-01-04 15:59:00,7.56,147,Bangalore
8257,2024-01-30 07:57:00,2024-01-30 08:34:00,3.85,197,Delhi
8258,2024-01-14 13:00:00,2024-01-14 13:36:00,2.87,476,Bangalore
8259,2024-01-14 06:14:00,2024-01-14 06:56:00,5.8,162,Hyderabad
8260,2024-01-21 01:42:00,2024-01-21 02:33:00,8.5,195,Delhi
8261,2024-01-06 03:17:00,2024-01-06 03:53:00,6.47,243,Mumbai
8262,2024-01-30 09:24:00,2024-01-30 10:14:00,8.65,319,Delhi
8263,2024-01-27 04:40:00,2024-01-27 05:16:00,2.5,272,Delhi
8264,2024-01-22 00:17:00,2024-01-22 00:53:00,5.2,169,Chennai
8265,2024-01-08 14:56:00,2024-01-08 15:54:00,9.77,313,Mumbai
8266,2024-01-08 22:32:00,2024-01-08 23:32:00,8.29,285,Delhi
8267,2024-01-02 12:38:00,2024-01-02 13:22:00,5.91,167,Hyderabad
8268,2024-01-28 18:39:00,2024-01-28 19:12:00,4.45,258,Hyderabad
8269,2024-01-21 22:25:00,2024-01-21 23:12:00,2.94,423,Delhi
8270,2024-01-04 23:44:00,2024-01-05 00:11:00,3.7,118,Delhi
8271,2024-01-26 12:49:00,2024-01-26 13:31:00,2.98,306,Delhi
8272,2024-01-04 08:14:00,2024-01-04 08:52:00,3.12,413,Hyderabad
8273,2024-01-09 00:09:00,2024-01-09 00:54:00,8.83,115,Bangalore
8274,2024-01-24 22:31:00,2024-01-24 23:30:00,6.86,286,Bangalore
8275,2024-01-01 11:30:00,2024-01-01 11:53:00,1.33,310,Chennai
8276,2024-01-22 06:51:00,2024-01-22 07:30:00,8.96,220,Delhi
8277,2024-01-12 01:47:00,2024-01-12 02:33:00,6.77,277,Hyderabad
8278,2024-01-13 21:57:00,2024-01-13 23:09:00,8.39,243,Hyderabad
8279,2024-01-26 08:44:00,2024-01-26 09:18:00,7.41,415,Bangalore
8280,2024-01-21 16:18:00,2024-01-21 16:45:00,3.93,166,Bangalore
8281,2024-01-11 23:06:00,2024-01-11 23:43:00,5.89,327,Mumbai
8282,2024-01-27 17:23:00,2024-01-27 18:00:00,5.8,481,Delhi
8283,2024-01-13 18:40:00,2024-01-13 19:19:00,8.84,286,Mumbai
8284,2024-01-02 10:47:00,2024-01-02 11:28:00,9.64,165,Bangalore
8285,2024-01-08 20:57:00,2024-01-08 22:04:00,5.52,317,Hyderabad
8286,2024-01-18 07:20:00,2024-01-18 08:13:00,9.85,103,Bangalore
8287,2024-01-22 23:58:00,2024-01-23 00:31:00,5.98,116,Delhi
8288,2024-01-08 18:32:00,2024-01-08 19:07:00,5.16,488,Delhi
8289,2024-01-27 19:18:00,2024-01-27 20:18:00,4.04,112,Delhi
8290,2024-01-31 01:04:00,2024-01-31 01:41:00,3.23,221,Mumbai
8291,2024-01-06 20:22:00,2024-01-06 21:20:00,8.58,263,Hyderabad
8292,2024-01-18 17:09:00,2024-01-18 17:47:00,5.57,283,Delhi
8293,2024-01-23 13:11:00,2024-01-23 13:59:00,7.18,310,Bangalore
8294,2024-01-10 20:16:00,2024-01-10 21:15:00,9.54,307,Mumbai
8295,2024-01-08 23:08:00,2024-01-08 23:50:00,5.64,389,Mumbai
8296,2024-01-20 18:19:00,2024-01-20 18:48:00,3.05,484,Mumbai
8297,2024-01-04 04:19:00,2024-01-04 04:44:00,2.31,338,Delhi
8298,2024-01-27 18:17:00,2024-01-27 18:50:00,4.41,346,Delhi
8299,2024-01-22 15:06:00,2024-01-22 15:42:00,7.25,364,Delhi
8300,2024-01-05 16:37:00,2024-01-05 17:13:00,7.33,331,Hyderabad
8301,2024-01-02 04:53:00,2024-01-02 05:33:00,7.06,188,Chennai
8302,2024-01-12 17:13:00,2024-01-12 17:58:00,8.39,194,Hyderabad
8303,2024-01-15 03:35:00,2024-01-15 04:15:00,4.98,233,Delhi
8304,2024-01-24 11:28:00,2024-01-24 12:00:00,2.78,499,Chennai
8305,2024-01-10 23:18:00,2024-01-10 23:48:00,5.46,389,Delhi
8306,2024-01-13 17:16:00,2024-01-13 17:48:00,5.09,139,Bangalore
8307,2024-01-19 20:47:00,2024-01-19 21:56:00,6.93,325,Hyderabad
8308,2024-01-08 04:51:00,2024-01-08 05:17:00,1.91,475,Chennai
8309,2024-01-26 22:17:00,2024-01-26 23:19:00,6.14,207,Hyderabad
8310,2024-01-17 09:55:00,2024-01-17 10:39:00,9.82,314,Chennai
8311,2024-01-24 18:10:00,2024-01-24 18:39:00,4.57,490,Bangalore
8312,2024-01-31 16:53:00,2024-01-31 17:35:00,6.0,198,Hyderabad
8313,2024-01-17 04:46:00,2024-01-17 05:29:00,8.71,419,Delhi
8314,2024-01-22 13:48:00,2024-01-22 14:47:00,6.72,216,Hyderabad
8315,2024-01-30 19:30:00,2024-01-30 20:28:00,7.31,132,Delhi
8316,2024-01-31 21:10:00,2024-01-31 22:24:00,7.53,439,Hyderabad
8317,2024-01-23 02:02:00,2024-01-23 02:41:00,5.69,216,Hyderabad
8318,2024-01-03 15:40:00,2024-01-03 16:22:00,7.7,276,Mumbai
8319,2024-01-01 21:08:00,2024-01-01 22:23:00,9.75,163,Chennai
8320,2024-01-22 03:47:00,2024-01-22 04:25:00,4.07,232,Chennai
8321,2024-01-26 01:09:00,2024-01-26 02:00:00,8.71,418,Mumbai
8322,2024-01-14 18:29:00,2024-01-14 19:09:00,4.88,271,Chennai
8323,2024-01-08 13:00:00,2024-01-08 13:43:00,2.16,421,Mumbai
8324,2024-01-15 16:20:00,2024-01-15 17:06:00,9.31,209,Bangalore
8325,2024-01-25 08:39:00,2024-01-25 09:23:00,5.94,347,Chennai
8326,2024-01-05 08:29:00,2024-01-05 08:56:00,2.14,280,Hyderabad
8327,2024-01-12 14:10:00,2024-01-12 14:54:00,7.1,178,Delhi
8328,2024-01-20 23:25:00,2024-01-21 00:07:00,7.25,447,Delhi
8329,2024-01-04 10:04:00,2024-01-04 10:32:00,3.86,207,Mumbai
8330,2024-01-31 01:45:00,2024-01-31 02:22:00,3.32,364,Hyderabad
8331,2024-01-14 18:17:00,2024-01-14 18:59:00,6.92,429,Chennai
8332,2024-01-02 03:37:00,2024-01-02 04:13:00,7.43,406,Mumbai
8333,2024-01-29 04:19:00,2024-01-29 04:47:00,3.32,323,Chennai
8334,2024-01-14 18:21:00,2024-01-14 19:00:00,7.24,440,Delhi
8335,2024-01-27 19:24:00,2024-01-27 20:16:00,6.19,452,Delhi
8336,2024-01-18 07:23:00,2024-01-18 08:06:00,7.7,178,Hyderabad
8337,2024-01-16 14:39:00,2024-01-16 15:22:00,5.28,410,Delhi
8338,2024-01-28 03:23:00,2024-01-28 03:57:00,3.84,196,Delhi
8339,2024-01-15 18:35:00,2024-01-15 19:05:00,5.0,224,Delhi
8340,2024-01-05 12:01:00,2024-01-05 13:06:00,9.51,404,Hyderabad
8341,2024-01-26 22:07:00,2024-01-26 23:11:00,8.15,390,Chennai
8342,2024-01-10 09:39:00,2024-01-10 10:05:00,1.84,164,Mumbai
8343,2024-01-04 12:33:00,2024-01-04 13:32:00,7.69,266,Mumbai
8344,2024-01-28 11:17:00,2024-01-28 11:59:00,4.52,477,Mumbai
8345,2024-01-17 19:34:00,2024-01-17 20:50:00,8.89,231,Chennai
8346,2024-01-18 13:39:00,2024-01-18 14:33:00,7.18,447,Hyderabad
8347,2024-01-28 18:47:00,2024-01-28 19:36:00,9.2,132,Chennai
8348,2024-01-29 21:41:00,2024-01-29 22:57:00,9.76,258,Bangalore
8349,2024-01-04 14:41:00,2024-01-04 15:33:00,7.49,262,Bangalore
8350,2024-01-19 06:32:00,2024-01-19 07:16:00,8.56,468,Chennai
8351,2024-01-16 06:37:00,2024-01-16 07:09:00,1.42,405,Delhi
8352,2024-01-11 12:07:00,2024-01-11 12:58:00,8.63,332,Delhi
8353,2024-01-04 03:06:00,2024-01-04 03:56:00,9.79,334,Mumbai
8354,2024-01-31 20:19:00,2024-01-31 21:11:00,2.94,475,Delhi
8355,2024-01-09 01:46:00,2024-01-09 02:27:00,3.91,263,Mumbai
8356,2024-01-13 01:26:00,2024-01-13 01:50:00,1.86,491,Bangalore
8357,2024-01-02 22:47:00,2024-01-02 23:47:00,7.11,197,Bangalore
8358,2024-01-25 20:49:00,2024-01-25 21:49:00,8.51,138,Chennai
8359,2024-01-20 01:24:00,2024-01-20 01:49:00,1.72,166,Bangalore
8360,2024-01-07 20:16:00,2024-01-07 21:08:00,3.94,393,Delhi
8361,2024-01-19 19:26:00,2024-01-19 20:26:00,1.24,472,Bangalore
8362,2024-01-01 00:30:00,2024-01-01 01:16:00,9.8,321,Delhi
8363,2024-01-19 10:53:00,2024-01-19 11:22:00,3.93,198,Hyderabad
8364,2024-01-30 22:44:00,2024-01-30 23:47:00,4.08,397,Bangalore
8365,2024-01-24 06:33:00,2024-01-24 07:08:00,1.42,448,Hyderabad
8366,2024-01-30 02:46:00,2024-01-30 03:28:00,7.71,327,Chennai
8367,2024-01-02 22:05:00,2024-01-02 22:52:00,1.97,204,Mumbai
8368,2024-01-02 00:14:00,2024-01-02 00:49:00,2.95,256,Mumbai
8369,2024-01-01 23:25:00,2024-01-02 00:11:00,9.93,373,Mumbai
8370,2024-01-23 09:27:00,2024-01-23 09:51:00,1.26,157,Delhi
8371,2024-01-14 07:01:00,2024-01-14 07:50:00,7.79,404,Bangalore
8372,2024-01-22 18:33:00,2024-01-22 19:14:00,6.98,133,Hyderabad
8373,2024-01-02 02:33:00,2024-01-02 03:09:00,8.01,152,Mumbai
8374,2024-01-30 18:46:00,2024-01-30 19:20:00,2.87,136,Mumbai
8375,2024-01-12 13:57:00,2024-01-12 14:59:00,9.9,190,Mumbai
8376,2024-01-17 16:34:00,2024-01-17 17:00:00,3.4,411,Chennai
8377,2024-01-17 12:58:00,2024-01-17 13:53:00,9.16,149,Hyderabad
8378,2024-01-14 22:06:00,2024-01-14 22:57:00,2.85,433,Delhi
8379,2024-01-07 13:16:00,2024-01-07 14:14:00,7.66,246,Hyderabad
8380,2024-01-08 09:19:00,2024-01-08 09:55:00,2.66,323,Bangalore
8381,2024-01-31 07:23:00,2024-01-31 07:54:00,4.02,432,Mumbai
8382,2024-01-16 23:42:00,2024-01-17 00:23:00,8.39,289,Bangalore
8383,2024-01-23 20:05:00,2024-01-23 20:51:00,2.29,202,Hyderabad
8384,2024-01-03 07:35:00,2024-01-03 08:22:00,9.33,243,Bangalore
8385,2024-01-07 19:26:00,2024-01-07 20:19:00,1.41,242,Chennai
8386,2024-01-31 22:55:00,2024-01-31 23:53:00,5.3,121,Chennai
8387,2024-01-14 00:19:00,2024-01-14 01:05:00,6.71,212,Hyderabad
8388,2024-01-23 11:33:00,2024-01-23 12:14:00,8.45,144,Delhi
8389,2024-01-04 07:22:00,2024-01-04 08:06:00,9.28,129,Mumbai
8390,2024-01-04 03:35:00,2024-01-04 04:04:00,1.34,166,Chennai
8391,2024-01-31 07:11:00,2024-01-31 07:48:00,8.73,213,Chennai
8392,2024-01-29 04:49:00,2024-01-29 05:22:00,1.02,199,Mumbai
8393,2024-01-17 04:00:00,2024-01-17 04:44:00,8.24,291,Chennai
8394,2024-01-23 12:19:00,2024-01-23 13:08:00,4.51,202,Hyderabad
8395,2024-01-07 10:20:00,2024-01-07 10:46:00,1.16,124,Mumbai
8396,2024-01-13 20:55:00,2024-01-13 21:45:00,5.3,422,Bangalore
8397,2024-01-26 15:37:00,2024-01-26 16:20:00,4.96,317,Mumbai
8398,2024-01-16 06:42:00,2024-01-16 07:16:00,6.43,291,Bangalore
8399,2024-01-02 10:29:00,2024-01-02 11:02:00,6.24,200,Delhi
8400,2024-01-22 00:53:00,2024-01-22 01:23:00,5.45,373,Delhi
8401,2024-01-27 18:16:00,2024-01-27 18:52:00,5.97,388,Bangalore
8402,2024-01-31 17:50:00,2024-01-31 18:19:00,3.66,163,Hyderabad
8403,2024-01-13 08:14:00,2024-01-13 08:51:00,6.92,135,Bangalore
8404,2024-01-21 17:51:00,2024-01-21 18:42:00,9.95,321,Bangalore
8405,2024-01-15 12:39:00,2024-01-15 13:18:00,2.47,269,Chennai
8406,2024-01-21 07:58:00,2024-01-21 08:40:00,9.44,179,Bangalore
8407,2024-01-22 22:37:00,2024-01-22 23:51:00,8.43,346,Bangalore
8408,2024-01-06 12:27:00,2024-01-06 13:23:00,6.12,465,Chennai
8409,2024-01-28 05:29:00,2024-01-28 06:07:00,7.58,481,Bangalore
8410,2024-01-27 03:53:00,2024-01-27 04:29:00,1.55,261,Bangalore
8411,2024-01-04 03:02:00,2024-01-04 03:42:00,7.53,121,Delhi
8412,2024-01-13 23:07:00,2024-01-13 23:51:00,7.11,469,Bangalore
8413,2024-01-06 13:25:00,2024-01-06 14:22:00,5.3,233,Chennai
8414,2024-01-24 00:05:00,2024-01-24 00:35:00,1.37,212,Chennai
8415,2024-01-09 18:11:00,2024-01-09 18:48:00,2.42,141,Chennai
8416,2024-01-14 09:06:00,2024-01-14 09:36:00,1.47,233,Chennai
8417,2024-01-08 16:29:00,2024-01-08 17:02:00,4.18,299,Delhi
8418,2024-01-14 03:53:00,2024-01-14 04:33:00,6.23,476,Mumbai
8419,2024-01-14 11:39:00,2024-01-14 12:21:00,4.38,352,Bangalore
8420,2024-01-16 02:26:00,2024-01-16 03:13:00,8.18,364,Delhi
8421,2024-01-14 15:57:00,2024-01-14 16:43:00,8.93,398,Bangalore
8422,2024-01-31 12:16:00,2024-01-31 13:18:00,7.27,192,Mumbai
8423,2024-01-04 21:13:00,2024-01-04 22:13:00,2.95,283,Bangalore
8424,2024-01-27 04:06:00,2024-01-27 04:42:00,5.21,413,Mumbai
8425,2024-01-14 06:36:00,2024-01-14 07:01:00,2.06,169,Mumbai
8426,2024-01-11 10:00:00,2024-01-11 10:36:00,6.1,460,Mumbai
8427,2024-01-19 23:18:00,2024-01-20 00:10:00,9.6,245,Mumbai
8428,2024-01-07 05:44:00,2024-01-07 06:22:00,2.62,466,Chennai
8429,2024-01-26 01:36:00,2024-01-26 02:24:00,8.77,334,Hyderabad
8430,2024-01-27 19:29:00,2024-01-27 20:25:00,7.93,192,Mumbai
8431,2024-01-09 12:17:00,2024-01-09 13:02:00,6.71,451,Delhi
8432,2024-01-09 23:23:00,2024-01-09 23:55:00,5.28,286,Mumbai
8433,2024-01-03 23:46:00,2024-01-04 00:21:00,5.34,429,Chennai
8434,2024-01-22 07:49:00,2024-01-22 08:29:00,6.97,250,Chennai
8435,2024-01-20 06:41:00,2024-01-20 07:17:00,5.28,384,Delhi
8436,2024-01-28 02:33:00,2024-01-28 03:13:00,5.59,476,Delhi
8437,2024-01-12 09:38:00,2024-01-12 10:17:00,8.5,239,Mumbai
8438,2024-01-22 07:06:00,2024-01-22 07:46:00,4.31,342,Chennai
8439,2024-01-09 10:53:00,2024-01-09 11:40:00,6.83,467,Hyderabad
8440,2024-01-04 20:00:00,2024-01-04 20:56:00,6.71,418,Chennai
8441,2024-01-08 23:33:00,2024-01-09 00:17:00,8.62,253,Mumbai
8442,2024-01-14 21:15:00,2024-01-14 22:01:00,1.04,298,Hyderabad
8443,2024-01-18 08:24:00,2024-01-18 08:56:00,3.55,158,Hyderabad
8444,2024-01-25 21:41:00,2024-01-25 22:40:00,4.71,324,Bangalore
8445,2024-01-03 23:56:00,2024-01-04 00:31:00,5.82,266,Hyderabad
8446,2024-01-04 22:20:00,2024-01-04 23:29:00,7.44,103,Delhi
8447,2024-01-04 03:50:00,2024-01-04 04:34:00,9.31,393,Chennai
8448,2024-01-19 04:24:00,2024-01-19 04:49:00,1.09,115,Mumbai
8449,2024-01-13 20:50:00,2024-01-13 21:51:00,7.33,241,Chennai
8450,2024-01-30 02:12:00,2024-01-30 02:51:00,5.39,172,Chennai
8451,2024-01-29 11:30:00,2024-01-29 12:13:00,7.07,169,Hyderabad
8452,2024-01-06 15:10:00,2024-01-06 15:40:00,4.81,408,Mumbai
8453,2024-01-14 00:13:00,2024-01-14 00:50:00,2.61,491,Hyderabad
8454,2024-01-17 20:59:00,2024-01-17 22:00:00,5.9,343,Hyderabad
8455,2024-01-24 16:24:00,2024-01-24 16:59:00,5.98,462,Delhi
8456,2024-01-03 03:51:00,2024-01-03 04:26:00,5.38,269,Hyderabad
8457,2024-01-16 12:44:00,2024-01-16 13:42:00,8.83,202,Chennai
8458,2024-01-27 11:01:00,2024-01-27 11:40:00,6.55,497,Bangalore
8459,2024-01-22 14:08:00,2024-01-22 15:00:00,3.52,209,Hyderabad
8460,2024-01-08 20:02:00,2024-01-08 20:53:00,2.62,173,Mumbai
8461,2024-01-12 07:14:00,2024-01-12 07:59:00,9.35,377,Chennai
8462,2024-01-16 21:44:00,2024-01-16 23:02:00,9.95,297,Bangalore
8463,2024-01-28 09:05:00,2024-01-28 09:45:00,8.55,412,Bangalore
8464,2024-01-07 18:58:00,2024-01-07 19:32:00,3.59,434,Chennai
8465,2024-01-16 15:14:00,2024-01-16 15:50:00,6.88,397,Hyderabad
8466,2024-01-29 20:59:00,2024-01-29 21:59:00,3.8,415,Delhi
8467,2024-01-10 08:38:00,2024-01-10 09:29:00,9.89,429,Delhi
8468,2024-01-26 23:50:00,2024-01-27 00:14:00,1.58,353,Hyderabad
8469,2024-01-09 12:34:00,2024-01-09 13:21:00,1.89,380,Delhi
8470,2024-01-29 00:57:00,2024-01-29 01:37:00,3.31,367,Mumbai
8471,2024-01-12 12:42:00,2024-01-12 13:31:00,2.3,400,Mumbai
8472,2024-01-11 15:17:00,2024-01-11 15:47:00,4.81,148,Hyderabad
8473,2024-01-02 16:16:00,2024-01-02 16:56:00,6.89,280,Mumbai
8474,2024-01-09 07:01:00,2024-01-09 07:33:00,1.63,170,Chennai
8475,2024-01-05 06:20:00,2024-01-05 07:07:00,7.99,399,Chennai
8476,2024-01-02 07:37:00,2024-01-02 08:04:00,3.69,490,Delhi
8477,2024-01-29 00:13:00,2024-01-29 00:47:00,5.38,370,Mumbai
8478,2024-01-24 05:12:00,2024-01-24 05:53:00,4.27,408,Delhi
8479,2024-01-10 23:48:00,2024-01-11 00:27:00,3.35,415,Mumbai
8480,2024-01-09 05:54:00,2024-01-09 06:23:00,3.74,335,Bangalore
8481,2024-01-31 06:51:00,2024-01-31 07:24:00,5.19,451,Delhi
8482,2024-01-31 16:48:00,2024-01-31 17:26:00,7.39,270,Mumbai
8483,2024-01-23 04:40:00,2024-01-23 05:12:00,4.65,417,Delhi
8484,2024-01-19 03:07:00,2024-01-19 03:45:00,3.56,485,Chennai
8485,2024-01-28 01:18:00,2024-01-28 01:52:00,6.81,341,Chennai
8486,2024-01-04 12:50:00,2024-01-04 13:42:00,9.03,267,Chennai
8487,2024-01-04 05:31:00,2024-01-04 06:07:00,6.35,466,Chennai
8488,2024-01-08 22:02:00,2024-01-08 23:14:00,7.1,369,Mumbai
8489,2024-01-25 10:30:00,2024-01-25 10:59:00,1.55,112,Chennai
8490,2024-01-07 02:22:00,2024-01-07 02:58:00,6.43,231,Delhi
8491,2024-01-22 01:24:00,2024-01-22 02:07:00,9.73,348,Mumbai
8492,2024-01-12 14:45:00,2024-01-12 15:21:00,2.54,488,Hyderabad
8493,2024-01-02 12:29:00,2024-01-02 13:20:00,8.75,445,Bangalore
8494,2024-01-18 07:02:00,2024-01-18 07:30:00,4.13,197,Hyderabad
8495,2024-01-06 21:42:00,2024-01-06 22:50:00,5.85,328,Delhi
8496,2024-01-25 12:24:00,2024-01-25 13:27:00,9.53,392,Bangalore
8497,2024-01-18 17:08:00,2024-01-18 17:48:00,8.88,403,Delhi
8498,2024-01-12 04:07:00,2024-01-12 04:43:00,5.07,341,Bangalore
8499,2024-01-26 02:17:00,2024-01-26 02:58:00,8.32,400,Mumbai
8500,2024-01-25 08:43:00,2024-01-25 09:20:00,2.98,185,Bangalore
8501,2024-01-07 17:10:00,2024-01-07 17:55:00,8.48,102,Bangalore
8502,2024-01-21 08:15:00,2024-01-21 08:52:00,5.55,116,Mumbai
8503,2024-01-10 15:24:00,2024-01-10 16:02:00,6.55,454,Delhi
8504,2024-01-18 19:24:00,2024-01-18 20:13:00,2.87,488,Bangalore
8505,2024-01-23 06:09:00,2024-01-23 06:58:00,7.52,430,Hyderabad
8506,2024-01-14 17:41:00,2024-01-14 18:22:00,5.84,274,Chennai
8507,2024-01-20 07:10:00,2024-01-20 07:48:00,2.18,310,Hyderabad
8508,2024-01-01 08:58:00,2024-01-01 09:27:00,2.47,237,Bangalore
8509,2024-01-08 01:55:00,2024-01-08 02:45:00,8.97,187,Delhi
8510,2024-01-01 09:22:00,2024-01-01 10:05:00,6.77,139,Bangalore
8511,2024-01-11 18:39:00,2024-01-11 19:27:00,8.42,416,Hyderabad
8512,2024-01-22 05:18:00,2024-01-22 05:50:00,3.3,393,Chennai
8513,2024-01-22 22:19:00,2024-01-22 23:20:00,1.23,382,Hyderabad
8514,2024-01-03 15:40:00,2024-01-03 16:28:00,8.12,290,Delhi
8515,2024-01-14 09:11:00,2024-01-14 09:46:00,5.79,194,Bangalore
8516,2024-01-09 23:24:00,2024-01-09 23:57:00,5.34,298,Hyderabad
8517,2024-01-27 11:29:00,2024-01-27 12:04:00,1.02,474,Hyderabad
8518,2024-01-26 15:29:00,2024-01-26 16:07:00,8.79,406,Delhi
8519,2024-01-09 13:07:00,2024-01-09 13:55:00,2.99,207,Mumbai
8520,2024-01-19 05:50:00,2024-01-19 06:27:00,3.65,133,Hyderabad
8521,2024-01-31 05:35:00,2024-01-31 06:03:00,1.51,189,Hyderabad
8522,2024-01-01 22:48:00,2024-01-01 23:45:00,5.01,486,Mumbai
8523,2024-01-12 19:34:00,2024-01-12 20:29:00,3.47,264,Hyderabad
8524,2024-01-06 02:14:00,2024-01-06 02:45:00,3.77,257,Mumbai
8525,2024-01-21 19:51:00,2024-01-21 20:46:00,7.17,223,Chennai
8526,2024-01-11 22:54:00,2024-01-11 23:48:00,5.03,430,Mumbai
8527,2024-01-21 22:10:00,2024-01-21 23:22:00,7.04,421,Mumbai
8528,2024-01-20 05:32:00,2024-01-20 06:00:00,2.59,323,Delhi
8529,2024-01-04 00:13:00,2024-01-04 00:52:00,7.01,283,Chennai
8530,2024-01-23 08:24:00,2024-01-23 09:06:00,4.2,263,Delhi
8531,2024-01-23 01:23:00,2024-01-23 02:03:00,4.37,134,Delhi
8532,2024-01-04 01:41:00,2024-01-04 02:08:00,2.46,267,Chennai
8533,2024-01-14 00:02:00,2024-01-14 00:26:00,2.25,151,Hyderabad
8534,2024-01-17 13:15:00,2024-01-17 14:09:00,5.18,270,Bangalore
8535,2024-01-28 08:29:00,2024-01-28 08:58:00,2.85,121,Delhi
8536,2024-01-17 16:45:00,2024-01-17 17:19:00,5.99,339,Bangalore
8537,2024-01-21 02:08:00,2024-01-21 02:57:00,9.42,260,Bangalore
8538,2024-01-19 08:22:00,2024-01-19 08:52:00,3.47,410,Hyderabad
8539,2024-01-05 16:38:00,2024-01-05 17:11:00,3.76,257,Hyderabad
8540,2024-01-26 06:44:00,2024-01-26 07:20:00,5.57,486,Bangalore
8541,2024-01-09 17:30:00,2024-01-09 18:08:00,4.53,442,Chennai
8542,2024-01-07 21:14:00,2024-01-07 22:26:00,9.96,445,Chennai
8543,2024-01-29 00:48:00,2024-01-29 01:29:00,4.84,497,Delhi
8544,2024-01-11 09:37:00,2024-01-11 10:18:00,7.79,305,Bangalore
8545,2024-01-20 17:37:00,2024-01-20 18:21:00,9.41,456,Bangalore
8546,2024-01-30 22:30:00,2024-01-30 23:33:00,5.94,126,Mumbai
8547,2024-01-21 20:26:00,2024-01-21 21:35:00,5.17,410,Hyderabad
8548,2024-01-05 13:03:00,2024-01-05 14:05:00,6.78,478,Hyderabad
8549,2024-01-12 07:42:00,2024-01-12 08:22:00,4.56,416,Bangalore
8550,2024-01-15 07:40:00,2024-01-15 08:09:00,4.54,260,Bangalore
8551,2024-01-15 23:57:00,2024-01-16 00:31:00,4.85,341,Chennai
8552,2024-01-16 18:40:00,2024-01-16 19:15:00,4.28,428,Mumbai
8553,2024-01-21 02:49:00,2024-01-21 03:31:00,9.36,325,Delhi
8554,2024-01-30 12:26:00,2024-01-30 13:15:00,4.49,450,Chennai
8555,2024-01-26 22:37:00,2024-01-26 23:51:00,7.59,152,Delhi
8556,2024-01-02 16:55:00,2024-01-02 17:34:00,4.63,221,Hyderabad
8557,2024-01-30 03:36:00,2024-01-30 04:22:00,6.83,243,Bangalore
8558,2024-01-29 05:18:00,2024-01-29 06:06:00,9.16,203,Bangalore
8559,2024-01-12 22:30:00,2024-01-12 23:45:00,8.74,249,Chennai
8560,2024-01-16 01:27:00,2024-01-16 02:16:00,8.84,145,Mumbai
8561,2024-01-11 17:00:00,2024-01-11 17:40:00,3.6,195,Hyderabad
8562,2024-01-08 19:36:00,2024-01-08 20:22:00,1.5,279,Hyderabad
